,time,temperature_2m,relative_humidity_2m,precipitation,surface_pressure
12923,2023-06-23T11:00,10.3,95,0.0,915.5
12924,2023-06-23T12:00,13.5,88,0.0,917.0
12925,2023-06-23T13:00,16.9,74,0.0,917.5
12926,2023-06-23T14:00,19.3,64,0.0,917.5
12927,2023-06-23T15:00,20.9,57,0.0,916.5
12928,2023-06-23T16:00,21.7,53,0.0,915.8
12929,2023-06-23T17:00,22.0,52,0.0,914.9
12930,2023-06-23T18:00,22.4,50,0.0,915.2
12931,2023-06-23T19:00,21.8,51,0.0,915.1
12932,2023-06-23T20:00,20.4,60,0.0,915.0
12933,2023-06-23T21:00,18.8,65,0.0,914.9
12934,2023-06-23T22:00,17.6,67,0.0,915.1
12935,2023-06-23T23:00,16.5,71,0.0,915.2
12936,2023-06-24T00:00,15.2,78,0.0,915.1
12937,2023-06-24T01:00,14.3,82,0.0,914.9
12938,2023-06-24T02:00,13.4,87,0.0,915.0
12939,2023-06-24T03:00,12.7,90,0.0,914.7
12940,2023-06-24T04:00,11.7,94,0.0,914.7
12941,2023-06-24T05:00,10.8,97,0.0,914.0
12942,2023-06-24T06:00,10.6,100,0.0,914.2
12943,2023-06-24T07:00,10.2,100,0.0,914.3
12944,2023-06-24T08:00,10.0,100,0.0,914.6
12945,2023-06-24T09:00,9.7,100,0.0,915.2
12946,2023-06-24T10:00,9.6,100,0.0,915.5
12947,2023-06-24T11:00,10.6,100,0.0,916.0
12948,2023-06-24T12:00,13.1,92,0.0,917.1
12949,2023-06-24T13:00,16.5,79,0.0,918.2
12950,2023-06-24T14:00,18.8,65,0.0,918.2
12951,2023-06-24T15:00,20.3,55,0.0,917.7
12952,2023-06-24T16:00,21.3,51,0.0,916.7
12953,2023-06-24T17:00,21.8,47,0.0,916.4
12954,2023-06-24T18:00,22.6,44,0.0,916.0
12955,2023-06-24T19:00,22.1,45,0.0,916.2
12956,2023-06-24T20:00,21.1,53,0.0,915.6
12957,2023-06-24T21:00,19.5,54,0.0,915.4
12958,2023-06-24T22:00,18.1,57,0.0,915.2
12959,2023-06-24T23:00,17.0,61,0.0,915.3
12960,2023-06-25T00:00,15.7,71,0.0,915.9
12961,2023-06-25T01:00,14.6,75,0.0,916.2
12962,2023-06-25T02:00,13.8,80,0.0,916.4
12963,2023-06-25T03:00,12.9,84,0.0,916.1
12964,2023-06-25T04:00,12.1,88,0.0,915.9
12965,2023-06-25T05:00,11.3,91,0.0,915.4
12966,2023-06-25T06:00,10.8,94,0.0,915.3
12967,2023-06-25T07:00,10.0,97,0.0,915.0
12968,2023-06-25T08:00,9.8,97,0.0,915.1
12969,2023-06-25T09:00,9.4,98,0.0,915.4
12970,2023-06-25T10:00,9.1,98,0.0,915.9
12971,2023-06-25T11:00,10.3,96,0.0,916.4
12972,2023-06-25T12:00,13.9,86,0.0,917.7
12973,2023-06-25T13:00,17.4,76,0.0,919.0
12974,2023-06-25T14:00,19.7,65,0.0,919.0
12975,2023-06-25T15:00,21.2,56,0.0,918.6
12976,2023-06-25T16:00,22.0,52,0.0,917.7
12977,2023-06-25T17:00,22.4,50,0.0,917.4
12978,2023-06-25T18:00,23.2,45,0.0,916.8
12979,2023-06-25T19:00,22.6,46,0.0,916.7
12980,2023-06-25T20:00,21.2,57,0.0,916.3
12981,2023-06-25T21:00,19.4,60,0.0,916.2
12982,2023-06-25T22:00,17.8,65,0.0,916.3
12983,2023-06-25T23:00,16.3,69,0.0,916.3
12984,2023-06-26T00:00,15.7,72,0.0,917.0
12985,2023-06-26T01:00,14.8,75,0.0,916.8
12986,2023-06-26T02:00,14.2,78,0.0,916.8
12987,2023-06-26T03:00,13.0,85,0.0,916.2
12988,2023-06-26T04:00,12.0,89,0.0,915.7
12989,2023-06-26T05:00,10.8,93,0.0,915.1
12990,2023-06-26T06:00,11.1,95,0.0,915.1
12991,2023-06-26T07:00,10.3,96,0.0,914.8
12992,2023-06-26T08:00,9.9,97,0.0,915.0
12993,2023-06-26T09:00,9.8,96,0.0,915.4
12994,2023-06-26T10:00,9.7,96,0.0,916.0
12995,2023-06-26T11:00,11.2,93,0.0,916.7
12996,2023-06-26T12:00,15.0,84,0.0,917.9
12997,2023-06-26T13:00,18.3,70,0.0,919.2
12998,2023-06-26T14:00,20.4,59,0.0,919.3
12999,2023-06-26T15:00,21.8,51,0.0,918.7
13000,2023-06-26T16:00,22.7,44,0.0,917.9
13001,2023-06-26T17:00,23.2,41,0.0,917.3
13002,2023-06-26T18:00,24.4,36,0.0,917.0
13003,2023-06-26T19:00,23.8,36,0.0,916.9
13004,2023-06-26T20:00,22.2,41,0.0,916.4
13005,2023-06-26T21:00,20.3,47,0.0,916.0
13006,2023-06-26T22:00,18.9,48,0.0,916.1
13007,2023-06-26T23:00,17.0,53,0.0,916.5
13008,2023-06-27T00:00,15.5,63,0.0,916.6
13009,2023-06-27T01:00,14.3,67,0.0,916.6
13010,2023-06-27T02:00,13.3,71,0.0,916.4
13011,2023-06-27T03:00,12.5,75,0.0,916.1
13012,2023-06-27T04:00,11.7,77,0.0,915.8
13013,2023-06-27T05:00,10.9,81,0.0,915.3
13014,2023-06-27T06:00,11.5,79,0.0,915.7
13015,2023-06-27T07:00,10.9,83,0.0,915.5
13016,2023-06-27T08:00,10.2,86,0.0,915.4
13017,2023-06-27T09:00,9.6,89,0.0,915.6
13018,2023-06-27T10:00,9.2,91,0.0,916.0
13019,2023-06-27T11:00,10.9,87,0.0,916.9
13020,2023-06-27T12:00,14.8,78,0.0,918.0
13021,2023-06-27T13:00,18.6,65,0.0,919.2
13022,2023-06-27T14:00,21.2,56,0.0,918.9
13023,2023-06-27T15:00,22.9,48,0.0,918.3
13024,2023-06-27T16:00,23.7,44,0.0,917.4
13025,2023-06-27T17:00,24.0,43,0.0,916.7
13026,2023-06-27T18:00,24.2,42,0.0,916.3
13027,2023-06-27T19:00,23.5,44,0.0,916.0
13028,2023-06-27T20:00,22.0,49,0.0,915.7
13029,2023-06-27T21:00,20.3,55,0.0,915.7
13030,2023-06-27T22:00,19.3,57,0.0,915.8
13031,2023-06-27T23:00,18.3,59,0.0,916.0
13032,2023-06-28T00:00,18.1,62,0.0,916.1
13033,2023-06-28T01:00,17.3,65,0.0,916.0
13034,2023-06-28T02:00,16.5,69,0.0,916.0
13035,2023-06-28T03:00,14.9,76,0.0,915.5
13036,2023-06-28T04:00,13.4,84,0.0,915.2
13037,2023-06-28T05:00,12.0,91,0.0,914.8
13038,2023-06-28T06:00,12.2,94,0.0,914.7
13039,2023-06-28T07:00,10.8,100,0.0,914.7
13040,2023-06-28T08:00,10.4,100,0.0,914.7
13041,2023-06-28T09:00,10.0,100,0.0,915.3
13042,2023-06-28T10:00,9.7,99,0.0,915.8
13043,2023-06-28T11:00,11.4,94,0.0,917.1
13044,2023-06-28T12:00,15.7,84,0.0,918.4
13045,2023-06-28T13:00,19.1,70,0.0,919.5
13046,2023-06-28T14:00,21.6,59,0.0,919.5
13047,2023-06-28T15:00,23.1,50,0.0,918.9
13048,2023-06-28T16:00,23.7,44,0.0,918.1
13049,2023-06-28T17:00,23.9,43,0.0,917.5
13050,2023-06-28T18:00,24.1,41,0.0,917.0
13051,2023-06-28T19:00,23.5,43,0.0,916.9
13052,2023-06-28T20:00,22.2,48,0.0,916.4
13053,2023-06-28T21:00,20.4,53,0.0,916.5
13054,2023-06-28T22:00,18.6,57,0.0,916.6
13055,2023-06-28T23:00,17.5,61,0.0,916.8
13056,2023-06-29T00:00,17.1,66,0.0,917.2
13057,2023-06-29T01:00,16.2,71,0.0,917.3
13058,2023-06-29T02:00,15.2,77,0.0,917.3
13059,2023-06-29T03:00,14.0,85,0.0,916.9
13060,2023-06-29T04:00,12.5,94,0.0,916.4
13061,2023-06-29T05:00,11.4,99,0.0,916.0
13062,2023-06-29T06:00,10.8,99,0.0,915.7
13063,2023-06-29T07:00,10.1,100,0.0,915.7
13064,2023-06-29T08:00,9.8,100,0.0,915.7
13065,2023-06-29T09:00,9.2,100,0.0,916.2
13066,2023-06-29T10:00,8.7,99,0.0,916.7
13067,2023-06-29T11:00,10.7,93,0.0,917.5
13068,2023-06-29T12:00,14.7,80,0.0,919.0
13069,2023-06-29T13:00,17.8,70,0.0,919.7
13070,2023-06-29T14:00,20.6,59,0.0,919.8
13071,2023-06-29T15:00,22.2,52,0.0,919.3
13072,2023-06-29T16:00,23.1,44,0.0,918.3
13073,2023-06-29T17:00,23.3,42,0.0,918.0
13074,2023-06-29T18:00,24.1,39,0.0,917.5
13075,2023-06-29T19:00,23.6,39,0.0,917.5
13076,2023-06-29T20:00,22.1,46,0.0,917.0
13077,2023-06-29T21:00,19.8,54,0.0,917.2
13078,2023-06-29T22:00,18.1,60,0.0,917.1
13079,2023-06-29T23:00,17.7,62,0.0,917.9
13080,2023-06-30T00:00,18.0,63,0.0,918.3
13081,2023-06-30T01:00,17.3,66,0.0,919.1
13082,2023-06-30T02:00,16.5,72,0.0,918.9
13083,2023-06-30T03:00,15.9,77,0.0,918.8
13084,2023-06-30T04:00,15.6,78,0.0,918.6
13085,2023-06-30T05:00,15.1,79,0.0,918.4
13086,2023-06-30T06:00,14.7,83,0.0,918.7
13087,2023-06-30T07:00,13.9,86,0.0,918.1
13088,2023-06-30T08:00,13.2,88,0.0,918.1
13089,2023-06-30T09:00,12.4,90,0.0,917.9
13090,2023-06-30T10:00,12.0,91,0.0,918.3
13091,2023-06-30T11:00,13.2,89,0.0,918.8
13092,2023-06-30T12:00,16.2,78,0.0,919.9
13093,2023-06-30T13:00,18.0,70,0.0,920.8
13094,2023-06-30T14:00,19.9,62,0.0,921.0
13095,2023-06-30T15:00,21.2,58,0.0,920.6
13096,2023-06-30T16:00,22.1,52,0.0,919.6
13097,2023-06-30T17:00,22.6,47,0.0,918.8
13098,2023-06-30T18:00,22.6,44,0.0,918.3
13099,2023-06-30T19:00,22.3,44,0.0,918.0
13100,2023-06-30T20:00,21.2,49,0.0,917.7
13101,2023-06-30T21:00,19.5,54,0.0,917.5
13102,2023-06-30T22:00,18.1,57,0.0,917.3
13103,2023-06-30T23:00,16.7,61,0.0,917.3
13104,2023-07-01T00:00,15.2,69,0.0,917.4
13105,2023-07-01T01:00,13.7,76,0.0,918.0
13106,2023-07-01T02:00,12.8,80,0.0,917.7
13107,2023-07-01T03:00,13.6,77,0.0,917.7
13108,2023-07-01T04:00,13.3,81,0.0,917.2
13109,2023-07-01T05:00,12.5,86,0.0,916.6
13110,2023-07-01T06:00,12.6,88,0.0,916.8
13111,2023-07-01T07:00,11.7,92,0.0,916.4
13112,2023-07-01T08:00,10.9,95,0.0,916.3
13113,2023-07-01T09:00,10.2,98,0.0,916.6
13114,2023-07-01T10:00,9.9,100,0.0,916.9
13115,2023-07-01T11:00,11.2,97,0.0,917.6
13116,2023-07-01T12:00,14.8,86,0.0,919.1
13117,2023-07-01T13:00,17.1,76,0.0,919.4
13118,2023-07-01T14:00,18.8,68,0.0,919.1
13119,2023-07-01T15:00,20.4,61,0.0,918.3
13120,2023-07-01T16:00,21.5,54,0.0,916.9
13121,2023-07-01T17:00,22.1,47,0.0,915.9
13122,2023-07-01T18:00,22.3,46,0.0,915.8
13123,2023-07-01T19:00,21.9,47,0.0,915.7
13124,2023-07-01T20:00,20.6,52,0.0,915.3
13125,2023-07-01T21:00,18.7,61,0.0,914.8
13126,2023-07-01T22:00,17.7,62,0.0,915.0
13127,2023-07-01T23:00,16.8,65,0.0,915.2
13128,2023-07-02T00:00,16.9,68,0.0,915.5
13129,2023-07-02T01:00,15.8,73,0.0,915.6
13130,2023-07-02T02:00,14.2,82,0.0,915.1
13131,2023-07-02T03:00,12.7,89,0.0,914.3
13132,2023-07-02T04:00,11.4,95,0.0,913.7
13133,2023-07-02T05:00,10.4,99,0.0,913.3
13134,2023-07-02T06:00,9.7,100,0.0,913.6
13135,2023-07-02T07:00,9.4,100,0.0,913.1
13136,2023-07-02T08:00,9.2,100,0.0,913.5
13137,2023-07-02T09:00,9.0,100,0.0,914.0
13138,2023-07-02T10:00,9.0,100,0.0,914.3
13139,2023-07-02T11:00,10.3,97,0.0,915.3
13140,2023-07-02T12:00,14.5,82,0.0,916.2
13141,2023-07-02T13:00,17.7,70,0.0,916.8
13142,2023-07-02T14:00,19.9,62,0.0,916.5
13143,2023-07-02T15:00,21.7,52,0.0,915.9
13144,2023-07-02T16:00,22.8,45,0.0,914.7
13145,2023-07-02T17:00,23.5,39,0.0,914.0
13146,2023-07-02T18:00,23.6,34,0.0,913.9
13147,2023-07-02T19:00,23.0,34,0.0,913.5
13148,2023-07-02T20:00,21.3,42,0.0,913.3
13149,2023-07-02T21:00,18.9,51,0.0,913.5
13150,2023-07-02T22:00,16.5,54,0.0,913.8
13151,2023-07-02T23:00,14.9,59,0.0,914.1
13152,2023-07-03T00:00,14.3,66,0.0,914.2
13153,2023-07-03T01:00,13.1,73,0.0,914.2
13154,2023-07-03T02:00,12.0,80,0.0,914.1
13155,2023-07-03T03:00,10.7,86,0.0,913.9
13156,2023-07-03T04:00,9.6,91,0.0,913.9
13157,2023-07-03T05:00,8.7,95,0.0,913.8
13158,2023-07-03T06:00,8.5,96,0.0,914.5
13159,2023-07-03T07:00,7.6,99,0.0,914.6
13160,2023-07-03T08:00,7.2,99,0.0,914.8
13161,2023-07-03T09:00,6.9,99,0.0,915.0
13162,2023-07-03T10:00,6.7,99,0.0,915.4
13163,2023-07-03T11:00,8.4,93,0.0,916.4
13164,2023-07-03T12:00,13.4,77,0.0,918.1
13165,2023-07-03T13:00,16.4,66,0.0,918.7
13166,2023-07-03T14:00,18.0,59,0.0,918.5
13167,2023-07-03T15:00,19.3,54,0.0,917.9
13168,2023-07-03T16:00,20.1,50,0.0,917.4
13169,2023-07-03T17:00,20.6,47,0.0,916.5
13170,2023-07-03T18:00,20.5,45,0.0,917.0
13171,2023-07-03T19:00,20.1,45,0.0,916.5
13172,2023-07-03T20:00,19.1,49,0.0,916.4
13173,2023-07-03T21:00,17.4,55,0.0,916.1
13174,2023-07-03T22:00,16.2,59,0.0,916.0
13175,2023-07-03T23:00,14.8,64,0.0,916.4
13176,2023-07-04T00:00,14.3,72,0.0,917.4
13177,2023-07-04T01:00,13.4,78,0.0,917.7
13178,2023-07-04T02:00,12.6,82,0.0,917.2
13179,2023-07-04T03:00,11.9,86,0.0,916.8
13180,2023-07-04T04:00,11.4,88,0.0,916.1
13181,2023-07-04T05:00,10.7,89,0.0,915.9
13182,2023-07-04T06:00,9.3,93,0.0,916.3
13183,2023-07-04T07:00,8.8,94,0.0,916.4
13184,2023-07-04T08:00,8.1,95,0.0,916.3
13185,2023-07-04T09:00,7.4,97,0.0,916.9
13186,2023-07-04T10:00,7.0,97,0.0,917.4
13187,2023-07-04T11:00,8.8,92,0.0,918.6
13188,2023-07-04T12:00,12.3,79,0.0,919.6
13189,2023-07-04T13:00,14.5,67,0.0,920.1
13190,2023-07-04T14:00,16.7,58,0.0,919.7
13191,2023-07-04T15:00,18.5,51,0.0,919.0
13192,2023-07-04T16:00,19.6,46,0.0,918.2
13193,2023-07-04T17:00,20.2,42,0.0,917.6
13194,2023-07-04T18:00,20.7,40,0.0,917.3
13195,2023-07-04T19:00,20.3,40,0.0,917.0
13196,2023-07-04T20:00,19.0,45,0.0,916.5
13197,2023-07-04T21:00,16.8,52,0.0,916.3
13198,2023-07-04T22:00,15.2,57,0.0,916.2
13199,2023-07-04T23:00,14.2,60,0.0,916.4
13200,2023-07-05T00:00,14.2,62,0.0,916.8
13201,2023-07-05T01:00,12.8,68,0.0,916.9
13202,2023-07-05T02:00,11.4,75,0.0,917.0
13203,2023-07-05T03:00,9.6,82,0.0,916.6
13204,2023-07-05T04:00,8.9,82,0.0,916.3
13205,2023-07-05T05:00,8.0,86,0.0,916.1
13206,2023-07-05T06:00,8.7,84,0.0,917.0
13207,2023-07-05T07:00,8.0,87,0.0,917.1
13208,2023-07-05T08:00,7.7,88,0.0,917.0
13209,2023-07-05T09:00,7.2,90,0.0,917.0
13210,2023-07-05T10:00,6.9,91,0.0,917.2
13211,2023-07-05T11:00,8.6,87,0.0,918.3
13212,2023-07-05T12:00,12.6,78,0.0,920.1
13213,2023-07-05T13:00,15.2,66,0.0,921.1
13214,2023-07-05T14:00,17.1,60,0.0,920.7
13215,2023-07-05T15:00,18.9,54,0.0,919.9
13216,2023-07-05T16:00,20.1,47,0.0,918.7
13217,2023-07-05T17:00,20.5,45,0.0,918.2
13218,2023-07-05T18:00,20.9,43,0.0,917.5
13219,2023-07-05T19:00,20.4,43,0.0,917.1
13220,2023-07-05T20:00,19.1,47,0.0,916.6
13221,2023-07-05T21:00,17.0,55,0.0,916.2
13222,2023-07-05T22:00,15.8,58,0.0,916.2
13223,2023-07-05T23:00,14.6,61,0.0,916.2
13224,2023-07-06T00:00,13.7,66,0.0,917.1
13225,2023-07-06T01:00,12.4,72,0.0,917.0
13226,2023-07-06T02:00,11.4,76,0.0,916.5
13227,2023-07-06T03:00,10.3,82,0.0,915.9
13228,2023-07-06T04:00,9.1,87,0.0,915.4
13229,2023-07-06T05:00,7.9,92,0.0,915.0
13230,2023-07-06T06:00,8.3,92,0.0,915.6
13231,2023-07-06T07:00,8.0,92,0.0,915.0
13232,2023-07-06T08:00,7.5,94,0.0,915.1
13233,2023-07-06T09:00,7.0,95,0.0,915.5
13234,2023-07-06T10:00,6.5,96,0.0,916.0
13235,2023-07-06T11:00,8.3,92,0.0,917.1
13236,2023-07-06T12:00,13.2,79,0.0,918.4
13237,2023-07-06T13:00,16.5,60,0.0,919.2
13238,2023-07-06T14:00,18.8,47,0.0,918.8
13239,2023-07-06T15:00,19.8,39,0.0,917.8
13240,2023-07-06T16:00,20.3,38,0.0,916.5
13241,2023-07-06T17:00,20.6,38,0.0,915.9
13242,2023-07-06T18:00,20.8,35,0.0,915.5
13243,2023-07-06T19:00,20.1,37,0.0,915.0
13244,2023-07-06T20:00,18.7,43,0.0,914.5
13245,2023-07-06T21:00,16.5,52,0.0,914.0
13246,2023-07-06T22:00,15.4,55,0.0,914.0
13247,2023-07-06T23:00,14.4,58,0.0,914.3
13248,2023-07-07T00:00,13.7,63,0.0,915.2
13249,2023-07-07T01:00,12.6,67,0.0,915.3
13250,2023-07-07T02:00,11.6,72,0.0,915.0
13251,2023-07-07T03:00,10.6,76,0.0,914.3
13252,2023-07-07T04:00,9.7,80,0.0,913.8
13253,2023-07-07T05:00,8.5,86,0.0,913.5
13254,2023-07-07T06:00,8.6,89,0.0,914.1
13255,2023-07-07T07:00,7.5,94,0.0,913.6
13256,2023-07-07T08:00,6.8,96,0.0,913.4
13257,2023-07-07T09:00,6.3,97,0.0,913.9
13258,2023-07-07T10:00,5.7,98,0.0,914.5
13259,2023-07-07T11:00,7.6,92,0.0,915.4
13260,2023-07-07T12:00,12.9,76,0.0,916.7
13261,2023-07-07T13:00,16.7,61,0.0,917.6
13262,2023-07-07T14:00,19.2,49,0.0,917.6
13263,2023-07-07T15:00,20.8,42,0.0,916.8
13264,2023-07-07T16:00,21.7,38,0.0,915.7
13265,2023-07-07T17:00,22.1,35,0.0,914.8
13266,2023-07-07T18:00,22.4,32,0.0,914.5
13267,2023-07-07T19:00,21.6,34,0.0,914.1
13268,2023-07-07T20:00,20.1,40,0.0,913.4
13269,2023-07-07T21:00,18.2,47,0.0,913.0
13270,2023-07-07T22:00,16.8,49,0.0,912.8
13271,2023-07-07T23:00,15.3,53,0.0,912.9
13272,2023-07-08T00:00,14.1,61,0.0,913.1
13273,2023-07-08T01:00,13.4,63,0.0,913.2
13274,2023-07-08T02:00,12.6,68,0.0,912.9
13275,2023-07-08T03:00,11.1,75,0.0,912.3
13276,2023-07-08T04:00,9.8,83,0.0,911.9
13277,2023-07-08T05:00,8.8,88,0.0,911.2
13278,2023-07-08T06:00,8.2,93,0.0,911.0
13279,2023-07-08T07:00,7.7,94,0.0,911.0
13280,2023-07-08T08:00,7.4,95,0.0,911.1
13281,2023-07-08T09:00,7.0,97,0.0,911.6
13282,2023-07-08T10:00,7.4,96,0.0,912.3
13283,2023-07-08T11:00,9.5,90,0.0,913.3
13284,2023-07-08T12:00,13.2,76,0.0,914.5
13285,2023-07-08T13:00,17.3,62,0.0,915.4
13286,2023-07-08T14:00,20.5,51,0.0,915.3
13287,2023-07-08T15:00,22.8,43,0.0,914.6
13288,2023-07-08T16:00,24.0,34,0.0,913.0
13289,2023-07-08T17:00,24.5,30,0.0,912.4
13290,2023-07-08T18:00,24.6,29,0.0,912.5
13291,2023-07-08T19:00,23.9,33,0.0,912.7
13292,2023-07-08T20:00,22.2,42,0.0,912.5
13293,2023-07-08T21:00,19.7,52,0.0,912.1
13294,2023-07-08T22:00,18.6,57,0.0,912.4
13295,2023-07-08T23:00,17.9,58,0.0,912.6
13296,2023-07-09T00:00,17.1,64,0.0,912.9
13297,2023-07-09T01:00,16.3,67,0.0,913.3
13298,2023-07-09T02:00,15.4,71,0.0,913.1
13299,2023-07-09T03:00,14.6,74,0.0,913.1
13300,2023-07-09T04:00,13.6,79,0.0,912.6
13301,2023-07-09T05:00,12.8,83,0.0,911.8
13302,2023-07-09T06:00,11.4,95,0.0,911.8
13303,2023-07-09T07:00,10.4,98,0.0,911.4
13304,2023-07-09T08:00,10.0,99,0.0,911.7
13305,2023-07-09T09:00,9.9,99,0.0,912.1
13306,2023-07-09T10:00,10.3,97,0.0,912.9
13307,2023-07-09T11:00,12.7,88,0.0,913.8
13308,2023-07-09T12:00,14.7,81,0.0,915.7
13309,2023-07-09T13:00,18.0,70,0.0,916.7
13310,2023-07-09T14:00,20.2,59,0.0,916.6
13311,2023-07-09T15:00,22.0,52,0.0,916.3
13312,2023-07-09T16:00,22.5,49,0.0,915.2
13313,2023-07-09T17:00,23.1,48,0.0,914.9
13314,2023-07-09T18:00,21.2,57,0.0,915.2
13315,2023-07-09T19:00,20.8,60,0.0,915.0
13316,2023-07-09T20:00,19.5,67,0.0,914.8
13317,2023-07-09T21:00,17.2,79,0.0,914.3
13318,2023-07-09T22:00,15.8,86,0.0,914.4
13319,2023-07-09T23:00,15.0,90,0.0,914.3
13320,2023-07-10T00:00,14.9,93,0.0,915.2
13321,2023-07-10T01:00,14.6,95,0.0,915.4
13322,2023-07-10T02:00,14.3,97,0.0,915.6
13323,2023-07-10T03:00,13.7,98,0.0,915.3
13324,2023-07-10T04:00,13.1,100,0.0,914.6
13325,2023-07-10T05:00,12.9,99,0.0,914.2
13326,2023-07-10T06:00,13.0,99,0.0,914.5
13327,2023-07-10T07:00,12.8,100,0.0,914.1
13328,2023-07-10T08:00,12.3,100,0.0,914.4
13329,2023-07-10T09:00,12.2,99,0.0,914.5
13330,2023-07-10T10:00,11.8,100,0.0,914.4
13331,2023-07-10T11:00,13.3,95,0.0,915.0
13332,2023-07-10T12:00,16.5,83,0.0,917.0
13333,2023-07-10T13:00,19.5,72,0.0,917.3
13334,2023-07-10T14:00,21.9,62,0.0,917.5
13335,2023-07-10T15:00,23.7,55,0.0,916.8
13336,2023-07-10T16:00,24.8,51,0.0,915.9
13337,2023-07-10T17:00,25.2,46,0.0,915.0
13338,2023-07-10T18:00,25.6,42,0.0,914.9
13339,2023-07-10T19:00,24.9,42,0.0,914.8
13340,2023-07-10T20:00,23.5,50,0.0,914.6
13341,2023-07-10T21:00,21.8,60,0.0,914.0
13342,2023-07-10T22:00,20.5,61,0.0,913.8
13343,2023-07-10T23:00,19.4,65,0.0,913.7
13344,2023-07-11T00:00,17.7,75,0.0,914.0
13345,2023-07-11T01:00,16.3,82,0.0,914.0
13346,2023-07-11T02:00,15.3,88,0.0,913.8
13347,2023-07-11T03:00,14.4,93,0.0,913.3
13348,2023-07-11T04:00,13.8,95,0.0,912.9
13349,2023-07-11T05:00,13.3,96,0.0,912.9
13350,2023-07-11T06:00,12.6,98,0.0,913.4
13351,2023-07-11T07:00,12.2,99,0.0,913.3
13352,2023-07-11T08:00,11.9,100,0.0,913.3
13353,2023-07-11T09:00,11.9,99,0.0,913.6
13354,2023-07-11T10:00,11.8,99,0.0,913.4
13355,2023-07-11T11:00,13.5,95,0.0,914.3
13356,2023-07-11T12:00,16.9,86,0.0,916.1
13357,2023-07-11T13:00,20.0,75,0.0,916.9
13358,2023-07-11T14:00,22.6,65,0.0,916.6
13359,2023-07-11T15:00,24.6,54,0.0,915.8
13360,2023-07-11T16:00,26.0,47,0.0,915.0
13361,2023-07-11T17:00,26.6,40,0.0,914.3
13362,2023-07-11T18:00,27.1,34,0.0,913.7
13363,2023-07-11T19:00,26.5,34,0.0,913.5
13364,2023-07-11T20:00,25.1,40,0.0,913.2
13365,2023-07-11T21:00,23.2,47,0.0,912.8
13366,2023-07-11T22:00,21.6,49,0.0,912.6
13367,2023-07-11T23:00,20.2,52,0.0,912.4
13368,2023-07-12T00:00,20.2,52,0.0,912.9
13369,2023-07-12T01:00,19.2,55,0.0,912.8
13370,2023-07-12T02:00,18.3,59,0.0,912.6
13371,2023-07-12T03:00,16.8,66,0.0,912.0
13372,2023-07-12T04:00,14.9,76,0.0,911.7
13373,2023-07-12T05:00,13.6,84,0.0,910.9
13374,2023-07-12T06:00,14.2,83,0.0,911.2
13375,2023-07-12T07:00,13.4,88,0.0,910.7
13376,2023-07-12T08:00,13.1,89,0.0,910.7
13377,2023-07-12T09:00,12.8,90,0.0,910.5
13378,2023-07-12T10:00,12.7,91,0.0,910.7
13379,2023-07-12T11:00,14.1,87,0.0,911.5
13380,2023-07-12T12:00,17.1,77,0.0,913.0
13381,2023-07-12T13:00,20.6,65,0.0,914.0
13382,2023-07-12T14:00,23.5,54,0.0,913.6
13383,2023-07-12T15:00,26.2,41,0.0,912.6
13384,2023-07-12T16:00,27.1,29,0.0,911.3
13385,2023-07-12T17:00,26.8,30,0.0,910.4
13386,2023-07-12T18:00,27.3,29,0.0,910.1
13387,2023-07-12T19:00,26.7,29,0.0,909.9
13388,2023-07-12T20:00,25.3,32,0.0,909.4
13389,2023-07-12T21:00,22.7,39,0.0,909.2
13390,2023-07-12T22:00,21.9,43,0.0,909.4
13391,2023-07-12T23:00,21.1,46,0.0,909.2
13392,2023-07-13T00:00,20.9,51,0.0,909.3
13393,2023-07-13T01:00,20.6,52,0.0,909.6
13394,2023-07-13T02:00,20.4,54,0.0,909.5
13395,2023-07-13T03:00,20.4,54,0.0,909.1
13396,2023-07-13T04:00,20.1,56,0.0,908.9
13397,2023-07-13T05:00,19.5,59,0.0,908.7
13398,2023-07-13T06:00,18.8,63,0.0,908.6
13399,2023-07-13T07:00,18.4,63,0.0,908.3
13400,2023-07-13T08:00,18.3,62,0.0,908.1
13401,2023-07-13T09:00,18.2,61,0.0,908.5
13402,2023-07-13T10:00,17.9,61,0.0,908.8
13403,2023-07-13T11:00,18.6,61,0.0,909.1
13404,2023-07-13T12:00,22.2,48,0.0,910.6
13405,2023-07-13T13:00,24.5,42,0.0,911.4
13406,2023-07-13T14:00,25.7,39,0.0,911.3
13407,2023-07-13T15:00,26.7,37,0.0,910.5
13408,2023-07-13T16:00,26.9,37,0.0,909.6
13409,2023-07-13T17:00,27.3,36,0.0,909.0
13410,2023-07-13T18:00,27.4,36,0.0,908.5
13411,2023-07-13T19:00,26.5,37,0.0,908.3
13412,2023-07-13T20:00,25.1,42,0.0,908.9
13413,2023-07-13T21:00,23.1,48,0.0,908.7
13414,2023-07-13T22:00,21.5,53,0.0,909.1
13415,2023-07-13T23:00,20.5,57,0.0,909.2
13416,2023-07-14T00:00,20.9,60,0.0,909.9
13417,2023-07-14T01:00,20.3,62,0.0,910.2
13418,2023-07-14T02:00,19.3,68,0.3,911.2
13419,2023-07-14T03:00,17.1,76,1.0,911.2
13420,2023-07-14T04:00,15.6,78,1.1,910.8
